COUNTRY,Counts,dist_to_country_min,dist_to_country_max,dist_spread,variance,avg_pairwise,maxmin_pairwise,std_pairwise,median_pairwise,trans_avg_pairwise,trans_maxmin_pairwise,trans_quantile_pairwise,trans_std_pairwise,trans_median_pairwise,top5_cum_variance,num_cluster,cluster_ratio,GDP per person employed (constant 2005-2023 PPP $),eco_feature1,Sigmoid GDP per person employed (constant 2005-2023 PPP $),personality_index,Color_Flag,Annotation
Mauritius,133,0.0037735804631787,0.1167566667520039,0.1129830862888251,60.2529767112444,0.0420127773422923,0.2483089779104722,0.024593068304163,0.0362247919865894,0.3019076503411605,4.0047389012616055,1.7487118177985663,0.5306322138027875,0.3013853297489473,0.7229966185166992,5.0,2.335161317136921,49207.09751,10.8037931504095,1.0,0.3013853297489473,No,
Armenia,126,0.0,0.8415584390164058,0.8415584390164058,91.70108815426998,0.0657889189623774,0.9299460603396846,0.1194347854088757,0.0386184592202155,0.3143170139844437,9.839665350303218,2.225669915116578,0.7823295003898499,0.3073117233697319,0.816779966793589,4.0,2.2140733247362703,31348.99826,10.352937592121519,1.0,0.3073117233697319,No,
Belarus,125,0.0051071731050131,0.4174690520717766,0.4123618789667634,67.8777974260733,0.051800395724354,0.5449509783526164,0.0667847325062301,0.0362596678561886,0.3065247438577813,5.216698094521647,1.8772421248794595,0.6572297805895878,0.3014727637490827,0.732311934066894,5.0,2.2840942920587146,48287.11087,10.784919948334766,1.0,0.3014727637490827,No,
Uruguay,125,0.0040105139139925,0.0817993302212801,0.0777888163072876,54.191407563025216,0.0412132839713318,0.165976329031067,0.0233629020531983,0.0350929518266619,0.3002019661615827,3.3643981485974512,1.7696057283238915,0.5314965048872757,0.2985292979398276,0.6785464033700744,4.0,2.2191277364349613,57256.46482,10.955295837661295,1.0,0.2985292979398276,No,
Ethiopia,125,0.0030144159077239,0.138016562754089,0.135002146846365,56.45302127083051,0.0402135564735541,0.2251344646033659,0.0269215095531015,0.0334601883055087,0.2955872182720218,7.199077450194417,1.854359463391213,0.5705329187476499,0.2943428231571506,0.7066125302759193,4.0,2.159168920571506,4130.764632,8.32621780973871,1.0,0.2943428231571506,No,
Moldova,121,0.0027126675419562,0.0893111299300776,0.0865984623881214,51.21123938030984,0.0403983339122624,0.1948228830538896,0.0249104490885806,0.0344574801517701,0.2953914406213807,4.480408542635181,2.0187298827368867,0.6037651891307652,0.2969095347188226,0.7254931904683131,4.0,2.4913942160336293,22157.02938,10.005910078626183,1.0,0.2969095347188226,No,
Barbados,120,0.0,0.0569511414496836,0.0569511414496836,64.31379608441392,0.0434736103713909,0.1531033398173856,0.0221470243890348,0.0388535334370708,0.3067318841610634,3.614591573909549,1.650963838590902,0.5064278693462549,0.3078859200438303,0.7366200382102163,3.0,2.071647051992319,35477.81344,10.476662806565022,1.0,0.3078859200438303,No,
Cabo Verde,119,0.0032929988078977,0.1468090538229978,0.1435160550151,69.8589970501475,0.045212154263373,0.2635209217317769,0.0292841827298618,0.0382883586254714,0.305375767677307,4.280853713666635,1.9850639590631016,0.6024017661666954,0.3065031338782335,0.7824376615504939,3.0,2.1099539963480067,19749.67633,9.890892381840548,1.0,0.3065031338782335,No,
El Salvador,113,0.0042957726432909,0.0743449966803867,0.0700492240370957,49.10745364517488,0.0374456705614575,0.1646024157746772,0.0202414376614168,0.0328915445339947,0.2926730021231965,3.732612874093641,1.7134908010759946,0.516161032811091,0.2928652467360998,0.682291554958472,7.0,2.7475274417705973,23526.68206,10.065890462853938,1.0,0.2928652467360998,No,
Kazakhstan,113,0.0,0.0650381867444506,0.0650381867444506,56.94245413637935,0.0392017249785286,0.1484835831311709,0.0219094159019206,0.0335817985990789,0.2951261731273995,3.9650816404620697,1.8134764394307517,0.5551158653790408,0.2946574710590497,0.7201934132801577,5.0,2.449960545770601,62345.93359,11.04045372989552,1.0,0.2946574710590497,No,
Bolivia,109,0.0,0.6390637137998632,0.6390637137998632,76.8277491749175,0.0475870686250864,0.7092855401757483,0.0873080795643487,0.0314051805673323,0.2924966844000335,5.082065852493905,1.850495375151143,0.6785940999652289,0.2889519993056056,0.818698289346356,4.0,2.225636210624483,18717.23027,9.83719978342267,1.0,0.2889519993056056,No,
Brunei,104,0.0025896337783026,0.1262020097742512,0.1236123759959485,58.73038025889967,0.0377605671264827,0.2190953710665784,0.0267944597391628,0.0304663909680667,0.2887536283890332,5.376547100724132,2.01010698666176,0.5946218048633628,0.2864401135413699,0.7498099418352778,5.0,2.463567437807056,185157.1077,12.12895997447881,1.0,0.2864401135413699,No,
Tanzania,80,0.0029897542041189,0.0663236390552066,0.0633338848510877,39.72284972411554,0.0295051995501311,0.1293240284655545,0.0176461186794925,0.0247775405653425,0.2710101310269577,3.4222286686616306,1.94986624842192,0.5854190722759852,0.2704297757087395,0.65115814827702,5.0,2.3425657731845906,6357.064116,8.757321932775117,1.0,0.2704297757087395,No,
Nicaragua,77,0.0064246272188356,0.0617007440452861,0.0552761168264505,53.147789473684206,0.0411217809403288,0.1391617242628914,0.0216144782132772,0.0361287794671804,0.3005471561036476,3.5601038209310474,1.701040489242601,0.5317520966599095,0.3011444494418125,0.6809914012738122,4.0,2.381014701821575,15317.55827,9.63675504873816,1.0,0.3011444494418125,No,
Haiti,75,0.003522533324843,0.0503958735013179,0.0468733401764748,46.06193922796035,0.03328897698825,0.1275483428064638,0.0181017792423215,0.0289669383199243,0.2826493289069299,3.2172465516907907,1.7008088081891102,0.5224995465764805,0.2823582376877146,0.6760039541256013,4.0,2.260033930443032,8994.188227,9.104333895174817,1.0,0.2823582376877146,No,
Oman,75,0.0045408669155837,0.0713941351944768,0.066853268278893,44.86713379164464,0.035250393682145,0.1422181895822081,0.0201062530510399,0.0300891261208693,0.2867499249786188,3.588557107598559,1.7652658013802487,0.5328848427043994,0.2854214082067722,0.6634475676852611,4.0,2.227618905783408,91202.54715,11.420838104948723,1.0,0.2854214082067722,No,
Mongolia,73,0.0,0.0756278936007939,0.0756278936007939,72.09470827679783,0.0343695354372154,0.1619882617807964,0.0217324682070607,0.0281113145360388,0.282507709257128,3.416426275258325,1.903052046717368,0.5761844906833453,0.2799878830416626,0.8100469134053515,4.0,2.086076273731192,32034.50153,10.374568773783496,1.0,0.2799878830416626,No,
Cameroon,65,0.0044602821820298,0.0668079937261569,0.0623477115441271,54.14759424603174,0.0404706077448668,0.1574880995804435,0.0234066264344926,0.0351769645271792,0.2967215635324646,4.322672162309015,1.916247750579937,0.5848100337426206,0.2987425329571952,0.7281820282282433,4.0,2.31396614422442,11106.07193,9.315247258459852,1.0,0.2987425329571952,No,
Guyana,60,0.0045922489221323,0.075672725450142,0.0710804765280096,54.65532015065913,0.0416937716720659,0.1783990420615788,0.0240913490641189,0.0359036877453147,0.3005530229422893,3.7938986202632328,1.7861459608784158,0.550493376569598,0.3005787247320202,0.7236286208361482,5.0,2.6539872082150007,48706.19789,10.79356156770807,1.0,0.3005787247320202,No,
Paraguay,59,0.0049832651651273,0.1163807045981364,0.111397439433009,51.84214703425229,0.0417133350675671,0.2220105698668978,0.0255610560832541,0.036207078201921,0.3008655452694314,3.893766047346417,1.6700891895842416,0.535192370986885,0.3013409075364311,0.7166427689526622,4.0,2.221861644650225,29958.11436,10.30755549706566,1.0,0.3013409075364311,No,
Namibia,58,0.0,0.050917183471304,0.050917183471304,69.25432098765432,0.0376852430727575,0.1655232394482626,0.0205463682779883,0.0329819018330014,0.293593416096104,3.7161981936563375,1.6455915167154034,0.5012637816353414,0.2931007342972975,0.7712677848295344,5.0,2.546721604238623,38233.0613,10.551455899341216,1.0,0.2931007342972975,No,
Belize,55,0.0069791224904917,0.1089010132156711,0.1019218907251794,70.54393198229677,0.040626012308717,0.2040841641977903,0.0257188197260696,0.0344877347113672,0.2980822536925388,3.550161328600788,1.7483843510213957,0.5367535112859048,0.2969869309329676,0.7715851674345862,4.0,2.2617764576930486,31178.13373,10.347472286105843,1.0,0.2969869309329676,No,
Uzbekistan,54,0.0057515337547726,0.0472992084612854,0.0415476747065127,56.52203676826318,0.0394102694992062,0.1332903167821032,0.0178685527872124,0.036463506380212,0.2999446721996275,3.0887212530916623,1.4921182226865088,0.4548135800851021,0.3019830544735904,0.7246271935788655,5.0,2.510220120745932,16525.46386,9.712657734522598,1.0,0.3019830544735904,No,
Maldives,52,0.0041007180010913,0.0658575684335263,0.0617568504324349,45.24630065359478,0.0363465091129723,0.137626762393073,0.0217380604185349,0.0301201768989352,0.2882562795367527,3.537484371947552,1.805007423585648,0.5520596911207357,0.285505458625615,0.7056110139459822,4.0,2.473751732330597,45353.8211,10.722249709987162,1.0,0.285505458625615,No,
Somalia,51,0.0035292575723161,0.0670551959178711,0.0635259383455549,40.644019274376426,0.0321948261439465,0.1523519773987623,0.0180478541932473,0.027576657761115,0.280755430714746,3.348091468202621,1.6424947051940229,0.4899636134657807,0.278490588544839,0.663017058616,3.0,1.843634627367486,9320.009918,9.13991897184216,1.0,0.278490588544839,No,
Botswana,51,0.0039395506041128,0.6779263388290195,0.6739867882249067,84.33698872785831,0.0708888106993823,0.8096144807340289,0.1284876033517342,0.0385244013291772,0.3147530321569988,8.228705624856596,2.225836480715047,0.8751221358327669,0.3070815991433575,0.8332162037835271,3.0,2.369687679505084,47709.69334,10.77288987090618,1.0,0.3070815991433575,No,
Fiji,45,0.0054869910692345,0.0660128172395055,0.060525826170271,47.42511784511784,0.0356796650841146,0.1186816064777692,0.0178357222569456,0.0322551507561399,0.2897507800660585,5.222683928980596,1.6638385568137313,0.49975218983013,0.2911990121314045,0.6699470616538,4.0,2.17826502584365,29324.56123,10.2861807110909,1.0,0.2911990121314045,No,
Senegal,45,0.0047978549921792,0.0477087999326947,0.0429109449405155,70.90890243902439,0.0355712544133606,0.0921539547636721,0.0164928005955751,0.0335280979775796,0.2892707644094013,3.1799762501260878,1.7168883786096525,0.5210781864644626,0.2945185846987639,0.8359497850141714,2.0,1.6791029500324075,14317.80953,9.569259463032056,1.0,0.2945185846987639,No,
Zambia,42,0.0064172527918057,0.0652724877723949,0.0588552349805892,49.23,0.0391377431910498,0.129015304791024,0.0207535710596614,0.0349256534753621,0.2964284463043899,3.831982889909037,1.710750731493055,0.5223892203867203,0.2981040241277891,0.7136080623889821,4.0,2.09928500732126,11358.91868,9.33775850112489,1.0,0.2981040241277891,No,
Mozambique,37,0.0036209650652727,0.0340197465241778,0.030398781458905,40.57184343434344,0.0288297594576069,0.0821923194255276,0.0146700535324937,0.0250213074345075,0.2722387768638935,3.758765804016341,1.6362044185948528,0.5156543735313193,0.271147491964436,0.7562139204866192,5.0,2.761223812131301,3151.540275,8.055646588500254,1.0,0.271147491964436,No,
Rwanda,37,0.0025797006550878,0.0446742570258221,0.0420945563707343,40.86105169340463,0.0315450139542989,0.0873625142101776,0.016784537598919,0.0271030140398029,0.277246887449364,4.993206472056999,1.788849566448194,0.5780882030325709,0.2771533867577354,0.7025092781292636,3.0,1.8671737033150653,6799.628961,8.824623325116676,1.0,0.2771533867577354,No,
United States,446783,0.0,0.8622969432535822,0.8622969432535822,56.26445396258537,0.042540278320147,1.0,0.031454252303892,0.0366127491191704,0.3023066357924716,11.252064620994185,1.734037774294411,0.5345484786932613,0.3023560708273327,0.6766732019847178,6.0,2.4202427420263684,135217.2491,11.814638016553689,1.0,0.3023560708273327,Yes,United States
United Kingdom,31650,0.0,0.796869848377662,0.796869848377662,58.97282732488241,0.0452628904303759,1.0,0.0334068101282088,0.0387958319594702,0.3079803392400183,11.31055383503019,1.7341810193375675,0.5350582742415719,0.3077451021887555,0.685211964237654,5.0,2.3062911787131832,105266.6784,11.564252203598514,1.0,0.3077451021887555,Yes,United Kingdom
Brazil,13210,0.0,0.9084046937937132,0.9084046937937132,78.35099393938276,0.0592475847141154,1.0,0.128770520898658,0.0270408983554633,0.2817665854018275,12.74601994102756,2.946577723576287,1.018847995482538,0.276977509755294,0.8369720746065598,4.0,2.056148227594948,39353.46224,10.58033923574377,1.0,0.276977509755294,Yes,Brazil
Singapore,8451,0.0,0.2253094322243538,0.2253094322243538,47.88979032293391,0.037086231174018,0.4119966158459419,0.0210216093063046,0.0322371196123659,0.2908992501101012,10.53972498679532,1.7680962626778751,0.5379072658223859,0.291151607927087,0.6766740563559196,6.0,2.533590278316254,183798.5744,12.121595732616843,1.0,0.291151607927087,Yes,Singapore
China,5378,0.0,0.833896311552822,0.833896311552822,45.10907071780761,0.0331939543532749,1.0,0.0388575659167183,0.026829087643916,0.2771834535909629,10.579151118957762,1.859787499117356,0.5847663864770124,0.2763752811448065,0.6972319503400829,4.0,2.1355400432453138,25846.81586,10.159942694786734,1.0,0.2763752811448065,Yes,China
New Zealand,4711,0.0,0.863502055780057,0.863502055780057,105.48704159165936,0.11174864983693,1.0,0.2053066122937037,0.0394835163100278,0.3339054779843117,14.753093591563175,3.799842299076857,1.0420176585777363,0.3094200010510876,0.8139181554264446,4.0,2.010541454983647,84527.36326,11.344830586487214,1.0,0.3094200010510876,Yes,New Zealand
Ireland,4672,0.0,0.6269750153431897,0.6269750153431897,57.56715015734644,0.0429386101614239,0.7867349466016775,0.0273838066452654,0.0370541643793023,0.3031768983307935,7.304393179654447,1.7883478052975603,0.5462012252200961,0.3034556435038907,0.6957685232401498,7.0,2.6941888283971207,169690.084,12.04172901698708,1.0,0.3034556435038907,Yes,Ireland
Italy,3834,0.0,0.55785245561353,0.55785245561353,54.52109119337764,0.0403465752593746,0.6709843202894955,0.0264485075682372,0.0349204724980762,0.2982209808850769,10.764829679566136,1.7077398895546696,0.5251666432759874,0.2980908458280202,0.6761732259249417,5.0,2.391493518104874,129497.9307,11.771420180843482,1.0,0.2980908458280202,Yes,Italy
Romania,3107,0.0,0.5394995861529388,0.5394995861529388,55.08596419382538,0.0401136047312675,0.7051543336450624,0.0265955719707043,0.0342938253893585,0.2966962370239756,11.06104686212185,1.7933257142145989,0.5491628223564855,0.2964904462507199,0.6984776922232556,5.0,2.3864017561978903,70641.81324,11.165377503691326,1.0,0.2964904462507199,Yes,Romania
Poland,2193,0.0,0.1115516041723254,0.1115516041723254,62.94934603532624,0.0488307137683127,0.2991313434565683,0.0265237193331262,0.0428591366103151,0.3169880919237065,9.999750276425218,1.7257473587647194,0.5244048495900726,0.3174768027148207,0.6899755357782749,6.0,2.6741005467640626,71791.11364,11.181515981917128,1.0,0.3174768027148207,Yes,Poland
South Korea,2085,0.0,0.1531005408075584,0.1531005408075584,48.689123469962304,0.0368230908609608,0.2898498563165671,0.022331536008697,0.0312933254435044,0.2883564447037821,9.911637946490858,1.9033051581356828,0.587056932566816,0.2886543999463418,0.6918084183770248,7.0,2.782400127436051,79830.52889,11.287661277821456,1.0,0.2886543999463418,Yes,South Korea
Chile,1164,0.0,0.1522297480462463,0.1522297480462463,50.38482710146156,0.0363024935979963,0.2604974822154653,0.0276018733633459,0.028434943295009,0.2791007036993181,9.866352487613378,2.426282632066401,0.747408565740715,0.2808881069949075,0.734074886760208,4.0,2.583898636385653,61241.64661,11.022582737228568,1.0,0.2808881069949075,Yes,Chile
Argentina,1107,0.0,0.4992061366070653,0.4992061366070653,61.17224909050615,0.044924611512263,0.6866460722334035,0.0370371633930236,0.0377194165395525,0.30573962079659,7.951888898103951,1.7459210698931336,0.5490036472553942,0.3051031284246185,0.6972700856421031,3.0,2.0548248561708284,65909.9925,11.096045340255225,1.0,0.3051031284246185,Yes,Argentina
Japan,1106,0.0,0.420113691203782,0.420113691203782,52.266670860463975,0.0408772650223721,0.5513833593184787,0.0283545415884343,0.0349531928056751,0.298107580773594,9.53294300337677,1.7866267868859498,0.5510760746792832,0.2981740897284795,0.6775321419643375,7.0,2.7024634872031266,84462.88384,11.344067472352101,1.0,0.2981740897284795,Yes,Japan
Austria,1068,0.0,0.854574171205208,0.854574171205208,67.9775606140554,0.0541753513627693,0.999837848868489,0.0783667439496343,0.0401066681367417,0.3139710532379164,8.726981747060961,1.8144998558948289,0.6176965102418273,0.3109247124978133,0.7238525938352444,3.0,1.8363332198366735,127822.7456,11.758399783180117,1.0,0.3109247124978133,Yes,Austria
Afghanistan,959,0.0,0.8643286516262629,0.8643286516262629,67.83941435125823,0.0549085389808327,1.0,0.0951071151109824,0.0377319903525017,0.3087327608158978,10.96101431558603,1.8617482214936336,0.658081039210912,0.3051343139744259,0.7252837689403542,5.0,2.3975657081715305,11865.11575,9.381357924405927,1.0,0.3051343139744259,Yes,Afghanistan
Albania,890,0.0,0.8368697682785977,0.8368697682785977,71.90794405195167,0.0552625075084797,1.0,0.099502618058538,0.0357194988270183,0.3052114608105649,11.08240348844517,1.9145470500852413,0.6967119411506207,0.3001147918405754,0.7538857222640325,6.0,2.6314403805477222,33321.53996,10.413959312499708,1.0,0.3001147918405754,Yes,Albania
Egypt,864,0.0033376811533307,0.6349056152409771,0.6315679340876463,60.33365929410043,0.042231848797418,0.744860497716675,0.0431041965510204,0.0345708356149829,0.298011631638739,8.824938606873024,1.7582995216499544,0.5661185357321454,0.2971994569479264,0.7128348157229512,3.0,1.8445472692977096,50548.19805,10.830682576928979,1.0,0.2971994569479264,Yes,Egypt
Kenya,748,0.0019288859833671,0.6146050451299219,0.6126761591465547,54.23327048884768,0.0371553481105458,0.7270498549749879,0.037924786047974,0.0302681603589064,0.2852337361121215,6.664860764767524,1.9990734326190105,0.6237138353907281,0.2859055212029225,0.712230794048972,7.0,2.9541783744658234,11126.36931,9.317073183505165,1.0,0.2859055212029225,Yes,Kenya
Saudi Arabia,707,0.0,0.6976464182940243,0.6976464182940243,54.5978560947182,0.0398501680540239,0.999667413554521,0.0557419680979127,0.0308871947327643,0.289040184656466,8.008610745256101,1.827188475846051,0.594236715738964,0.287570049939756,0.7028719532788917,5.0,2.439903121915481,121131.0759,11.704628510164087,1.0,0.287570049939756,Yes,Saudi Arabia
Nigeria,682,0.0,0.8445821971748182,0.8445821971748182,51.8357886396276,0.0380581843400061,0.9556471107641968,0.0595526856429237,0.029263286997173,0.2844170998779978,8.803247047268263,1.8014235723484933,0.5943211179988239,0.2831720838866602,0.7019868762374147,7.0,2.7613384893369752,17375.48322,9.762815481269289,1.0,0.2831720838866602,Yes,Nigeria
Lebanon,619,0.0022032908931725,0.092595781712512,0.0903924908193395,49.90029827978113,0.0360964663355125,0.1947765048984122,0.0199464214274963,0.0312995205347473,0.2890870752334856,4.870525155017312,1.7330841755651385,0.5262863226797668,0.2886708942575766,0.6669762209638902,6.0,2.5540985776428555,49470.49386,10.809131687191936,1.0,0.2886708942575766,Yes,Lebanon
Bangladesh,615,0.0,0.8319110103030642,0.8319110103030642,54.81267602748844,0.0391320147863182,0.999752402472674,0.0623599149751649,0.0296767880729413,0.2854663039199361,8.303706003770948,1.853368101348403,0.6113190712157307,0.2843017054703379,0.7057756164745174,7.0,2.85793295700521,13969.54552,9.544634919152019,1.0,0.2843017054703379,Yes,Bangladesh
Colombia,306,0.0030043796506228,0.5491924169335645,0.5461880372829416,51.00313531353135,0.0384928540197537,0.6655714525280929,0.0467541974545527,0.0303577947809627,0.286923138896291,7.034608021099126,1.873447311269833,0.6071143180558496,0.2861474340313664,0.6924023170222898,3.0,2.209528559756036,36129.17202,10.494855907189363,1.0,0.2861474340313664,Yes,Colombia
Jamaica,287,0.0,0.0647080988519595,0.0647080988519595,52.183780508619215,0.0359281249027738,0.1700763532463161,0.0186414394261102,0.0319167997571032,0.2895970461594819,4.407683447288193,1.6780509093168208,0.5100410919011698,0.2903075508897834,0.6821392509659947,3.0,1.937087129678432,22109.17975,10.003748174565402,1.0,0.2903075508897834,Yes,Jamaica
Morocco,279,0.0032119272794616,0.6281409668083995,0.6249290395289379,62.05049110049922,0.0457393629769945,0.7165126626210438,0.0555293161857154,0.0363925377951419,0.302858522995699,10.968682310074954,1.7683944987743967,0.5823385666503943,0.3018055640561577,0.7211064193673735,7.0,2.8568831438260145,25607.16825,10.150627601037861,1.0,0.3018055640561577,Yes,Morocco
Uganda,259,0.0023654076168401,0.0894083193072367,0.0870429116903965,45.661043693067775,0.0349407943117576,0.1959495164004556,0.0206571354622674,0.0302350108500316,0.2843987988794754,5.1543090292593225,1.93406590471214,0.5803332720305353,0.2858159768829633,0.678752991549085,2.0,1.6768075058383636,6830.438329,8.829144127518756,1.0,0.2858159768829633,Yes,Uganda
Zimbabwe,230,0.0,0.7275685379332909,0.7275685379332909,74.36362818656487,0.048251356164652,0.8643191240903815,0.0713045696430426,0.0355896541931387,0.3029168234805935,5.615690330312145,1.8629758407769923,0.6178726393013665,0.2997871243706054,0.7697226476790342,4.0,2.104645932590974,8944.083216,9.098747499466088,1.0,0.2997871243706054,Yes,Zimbabwe
Angola,187,0.0,0.848391147880928,0.848391147880928,120.80468961087855,0.121622784154515,1.0,0.2294390181227756,0.0421551432269662,0.3406377427697584,5.472311679450513,3.966033983403271,1.0591577387729578,0.3159344557759594,0.8550294594949578,3.0,2.340463040113376,25612.87666,10.150850498539558,1.0,0.3159344557759594,Yes,Angola
Georgia,173,0.0025535194660596,0.0938918994063073,0.0913383799402477,57.21111366715231,0.044111630761221,0.2238445238650699,0.0252939375009686,0.0385307078947033,0.3052356096925501,7.470124527266631,1.868149140604012,0.5700767340639842,0.3070970357162018,0.6932960397235842,4.0,2.207648354420808,32942.42725,10.402516688023557,1.0,0.3070970357162018,Yes,Georgia
Honduras,144,0.0045223113556301,0.0755927712230815,0.0710704598674513,65.44445352214959,0.0418987628964036,0.2008736224526384,0.0221062152278342,0.0371855199991168,0.302853738177594,3.825644768376316,1.6827160572066595,0.5149177065007388,0.303781855565214,0.7299080010370946,7.0,2.907573444012089,15040.53558,9.618504207242138,1.0,0.303781855565214,Yes,Honduras
Cambodia,133,0.0,0.0632291959629735,0.0632291959629735,49.32027712212607,0.0293327965639861,0.1354418389017896,0.0182427471782029,0.0244103657145041,0.2695362161313447,4.788854964193338,1.9683725822969191,0.6091983229968608,0.2693423195515642,0.7489439037077877,4.0,2.21001921858836,7362.468257,8.904150516507425,1.0,0.2693423195515642,Yes,Cambodia
Sudan,91,0.0060548761478245,0.0876980948053332,0.0816432186575086,51.906374085684426,0.0406111266271532,0.1614208312192894,0.0221457950511966,0.0352966613817137,0.2997996467415161,3.6781014487613417,1.7057644766262774,0.5126320770116694,0.2990460224392893,0.6588125960776341,3.0,1.8431630399548449,19243.83003,9.864945770417005,1.0,0.2990460224392893,Yes,Sudan
Luxembourg,81,0.0059662028136984,0.073724762482777,0.0677585596690786,55.18379953379954,0.0424163306763243,0.1895818913180925,0.0229389847704198,0.0371703672980552,0.3038929240079223,3.5269006663429945,1.7064383954744202,0.5125396960312374,0.303744248072916,0.706988757743334,4.0,2.224873844714008,287725.6342,12.569762646022289,1.0,0.303744248072916,Yes,Luxembourg
